,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
8819,Honda Jazz,Honda,Jazz,5,17012,Dealer,Petrol,Automatic,19.0,1199,88.7,5,540000,3
8820,Maruti Swift Dzire,Maruti,Swift Dzire,8,60000,Individual,Petrol,Manual,19.1,1197,85.8,5,319000,2
8821,Hyundai i10,Hyundai,i10,7,17800,Individual,Petrol,Manual,19.81,1086,68.05,5,325000,3
8822,Renault Duster,Renault,Duster,9,70000,Individual,Diesel,Manual,19.01,1461,108.45,5,400000,0
8823,Honda Jazz,Honda,Jazz,4,26000,Dealer,Petrol,Manual,18.7,1199,88.7,5,635000,3
8824,Renault KWID,Renault,KWID,5,30000,Individual,Petrol,Manual,25.17,799,53.3,5,225000,3
8825,Honda Jazz,Honda,Jazz,5,100000,Individual,Diesel,Manual,27.3,1498,98.6,5,500000,0
8826,Honda Jazz,Honda,Jazz,5,16000,Dealer,Diesel,Manual,27.3,1498,98.6,5,725000,0
8827,Volkswagen Polo,Volkswagen,Polo,7,85000,Individual,Petrol,Manual,16.47,1198,74.0,5,290000,2
8828,Maruti Celerio,Maruti,Celerio,7,43500,Dealer,Petrol,Manual,23.1,998,67.04,5,319000,2
8829,Maruti Swift,Maruti,Swift,1,1332,Dealer,Petrol,Manual,21.21,1197,81.8,5,625000,3
8830,Maruti Swift,Maruti,Swift,8,55204,Dealer,Diesel,Manual,22.9,1248,74.0,5,475000,0
8831,Hyundai i20,Hyundai,i20,10,50000,Individual,Diesel,Manual,23.0,1396,90.0,5,350000,0
8832,Hyundai Verna,Hyundai,Verna,2,24500,Individual,Diesel,Manual,24.0,1396,88.76,5,1000000,0
8833,Honda Amaze,Honda,Amaze,5,48649,Dealer,Diesel,Manual,25.8,1498,98.6,5,500000,0
8834,Maruti Wagon R,Maruti,Wagon R,2,15000,Individual,Petrol,Manual,20.51,998,67.04,5,420000,3
8835,Mahindra XUV500,Mahindra,XUV500,8,40000,Individual,Diesel,Manual,15.1,2179,140.0,7,850000,1
8836,Tata Nexon,Tata,Nexon,2,40000,Individual,Diesel,Manual,21.5,1497,108.5,5,900000,0
8837,Maruti Alto,Maruti,Alto,9,11500,Individual,Petrol,Manual,20.92,998,67.1,5,210000,2
8838,Mahindra XUV500,Mahindra,XUV500,5,70000,Individual,Diesel,Automatic,16.0,2179,140.0,7,1030000,1
8839,Maruti Eeco,Maruti,Eeco,9,56000,Dealer,Petrol,Manual,15.37,1196,73.0,7,175000,2
8840,Maruti Swift,Maruti,Swift,6,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,425000,0
8841,Ford Figo,Ford,Figo,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000,2
8842,Mahindra XUV500,Mahindra,XUV500,4,60000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1250000,1
8843,Maruti Ciaz,Maruti,Ciaz,6,65000,Individual,Diesel,Manual,28.09,1248,88.5,5,475000,0
8844,Maruti Swift Dzire,Maruti,Swift Dzire,3,140000,Individual,Diesel,Manual,23.4,1248,74.0,5,550000,0
8845,Renault KWID,Renault,KWID,2,7000,Individual,Petrol,Automatic,24.04,999,67.0,5,490000,3
8846,Jaguar XF,Jaguar,XF,7,19000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2100000,1
8847,Honda City,Honda,City,16,90000,Individual,Petrol,Manual,13.0,1343,90.0,5,125000,2
8848,Maruti Swift,Maruti,Swift,14,70000,Individual,Diesel,Manual,17.8,1248,75.0,5,120000,0
8849,Hyundai Grand,Hyundai,Grand,5,34000,Dealer,Petrol,Manual,18.9,1197,82.0,5,410000,2
8850,Tata Safari,Tata,Safari,3,60000,Individual,Diesel,Manual,14.1,2179,147.94,7,1100000,1
8851,Volkswagen Vento,Volkswagen,Vento,5,29432,Dealer,Diesel,Manual,22.27,1498,108.6,5,449000,0
8852,Honda Jazz,Honda,Jazz,5,49000,Dealer,Petrol,Manual,16.6,1199,88.51,5,499000,2
8853,Maruti Swift Dzire,Maruti,Swift Dzire,3,15000,Individual,Petrol,Automatic,21.21,1197,81.8,5,680000,3
8854,Hyundai Verna,Hyundai,Verna,14,120000,Individual,Diesel,Manual,16.8,1493,110.0,5,120000,1
8855,Maruti Swift Dzire,Maruti,Swift Dzire,8,60500,Individual,Diesel,Manual,23.4,1248,74.0,5,450000,0
8856,Maruti Ignis,Maruti,Ignis,3,15000,Individual,Petrol,Manual,20.89,1197,81.8,5,550000,3
8857,Maruti Vitara,Maruti,Vitara,4,90000,Individual,Diesel,Manual,24.3,1248,88.5,5,750000,0
8858,Ford Freestyle,Ford,Freestyle,3,50000,Individual,Diesel,Manual,24.4,1498,98.63,5,730000,0
8859,Maruti Eeco,Maruti,Eeco,6,70000,Individual,Petrol,Manual,15.37,1196,73.0,5,250000,2
8861,Volkswagen Polo,Volkswagen,Polo,8,35000,Individual,Petrol,Manual,16.47,1198,73.9,5,335000,2
8863,Hyundai Grand,Hyundai,Grand,1,5600,Individual,Petrol,Manual,18.9,1197,81.86,5,580000,3
8864,Tata Nexon,Tata,Nexon,3,50000,Individual,Diesel,Automatic,21.5,1497,108.5,5,1020000,0
8865,Hyundai i20,Hyundai,i20,6,23114,Dealer,Petrol,Manual,18.6,1197,81.83,5,525000,3
8866,Honda City,Honda,City,14,75075,Dealer,Petrol,Manual,17.7,1497,78.0,5,200000,2
8867,Datsun GO,Datsun,GO,1,15000,Individual,Petrol,Manual,19.02,1198,67.05,5,560000,3
8868,Hyundai Grand,Hyundai,Grand,7,50000,Dealer,Diesel,Manual,24.0,1120,70.0,5,350000,0
8869,Honda Jazz,Honda,Jazz,9,46967,Dealer,Petrol,Manual,16.7,1198,88.8,5,259000,2
8870,Tata Safari,Tata,Safari,10,40000,Individual,Diesel,Manual,13.93,2179,138.0,7,450000,1
8871,Renault Duster,Renault,Duster,7,50000,Dealer,Diesel,Manual,20.45,1461,83.8,5,495000,0
8872,Hyundai Verna,Hyundai,Verna,9,40000,Individual,Petrol,Manual,17.1,1591,121.3,5,389000,2
8873,Hyundai Grand,Hyundai,Grand,7,15000,Individual,Petrol,Manual,18.9,1197,82.0,5,500000,2
8874,Ford Ecosport,Ford,Ecosport,4,14636,Dealer,Petrol,Manual,15.9,1496,120.69,5,725000,3
8875,Skoda Octavia,Skoda,Octavia,4,31111,Dealer,Diesel,Automatic,19.5,1968,141.0,5,1399000,1
8876,Mahindra KUV100,Mahindra,KUV100,3,20000,Individual,Petrol,Manual,18.15,1198,82.0,6,380000,0
8877,Toyota Innova,Toyota,Innova,9,250000,Individual,Petrol,Manual,12.4,1998,132.0,8,800000,1
8878,Hyundai i10,Hyundai,i10,12,50000,Dealer,Petrol,Manual,19.81,1086,68.05,5,191000,2
8879,Maruti Swift Dzire,Maruti,Swift Dzire,8,70000,Dealer,Diesel,Manual,23.4,1248,74.0,5,340000,0
8880,Hyundai i20,Hyundai,i20,10,38225,Dealer,Petrol,Manual,18.5,1197,80.0,5,240000,2
8881,Volkswagen Polo,Volkswagen,Polo,4,18000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,830000,3
8882,Maruti Vitara,Maruti,Vitara,3,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,735000,0
8883,Maruti Eeco,Maruti,Eeco,3,20000,Individual,Petrol,Manual,15.37,1196,73.0,5,400000,3
8884,Honda City,Honda,City,6,56210,Dealer,Diesel,Manual,26.0,1498,98.6,5,875000,0
8885,Datsun GO,Datsun,GO,6,45000,Individual,Petrol,Manual,19.44,1198,67.0,7,275000,0
8886,Maruti Swift,Maruti,Swift,5,65000,Dealer,Diesel,Manual,22.9,1248,74.0,5,399000,0
8887,Hyundai i20,Hyundai,i20,2,25000,Individual,Petrol,Manual,18.6,1197,81.86,5,660000,3
8888,Honda City,Honda,City,14,44621,Dealer,Petrol,Manual,13.0,1343,90.0,5,300000,2
8889,Honda Jazz,Honda,Jazz,3,44503,Dealer,Petrol,Manual,18.7,1199,88.7,5,600000,3
8890,Maruti Wagon R,Maruti,Wagon R,4,60000,Individual,CNG,Manual,26.6,998,58.16,5,320000,0
8891,Honda Amaze,Honda,Amaze,6,59000,Dealer,Petrol,Manual,18.0,1198,86.7,5,399000,2
8892,Maruti Ignis,Maruti,Ignis,3,16000,Individual,Petrol,Automatic,20.89,1197,81.8,5,500000,3
8893,Maruti Celerio,Maruti,Celerio,6,11668,Individual,Petrol,Manual,23.1,998,67.04,5,325000,3
8895,Maruti Baleno,Maruti,Baleno,6,29000,Dealer,Diesel,Manual,27.39,1248,74.0,5,550000,0
8896,Tata Safari,Tata,Safari,11,120000,Individual,Diesel,Manual,11.57,2179,138.1,7,200000,1
8897,Hyundai Creta,Hyundai,Creta,3,105692,Dealer,Diesel,Manual,19.67,1582,126.2,5,1350000,1
8898,Honda Civic,Honda,Civic,14,60000,Individual,Petrol,Manual,13.5,1799,130.0,5,200000,2
8899,Maruti Celerio,Maruti,Celerio,4,40000,Individual,Petrol,Automatic,23.1,998,67.04,5,420000,3
8900,Maruti Vitara,Maruti,Vitara,4,100000,Individual,Diesel,Manual,24.3,1248,88.5,5,760000,0
8901,Maruti Ertiga,Maruti,Ertiga,8,44500,Dealer,Petrol,Manual,19.01,1462,103.26,7,470000,0
8902,Maruti Swift,Maruti,Swift,6,62500,Individual,Diesel,Manual,25.2,1248,74.0,5,460000,0
8903,Ford Ecosport,Ford,Ecosport,3,54400,Dealer,Diesel,Manual,21.7,1498,98.96,5,870000,0
8905,Maruti Swift Dzire,Maruti,Swift Dzire,2,7000,Dealer,Diesel,Manual,28.4,1248,74.02,5,890000,0
8906,BMW 3,BMW,3,6,39000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,1890000,1
8907,Mahindra XUV500,Mahindra,XUV500,6,40000,Individual,Diesel,Manual,15.1,2179,140.0,7,700000,1
8908,Maruti Swift Dzire,Maruti,Swift Dzire,3,100000,Individual,Diesel,Manual,28.4,1248,74.02,5,900000,0
8909,Maruti Swift Dzire,Maruti,Swift Dzire,8,70000,Individual,Petrol,Manual,19.1,1197,85.8,5,350000,2
8910,Renault Triber,Renault,Triber,2,23000,Individual,Petrol,Manual,20.0,999,72.0,7,550000,3
8911,Maruti Alto,Maruti,Alto,11,72000,Individual,CNG,Manual,26.83,796,38.4,5,125000,0
8912,Skoda Rapid,Skoda,Rapid,9,80000,Individual,Diesel,Manual,20.5,1598,103.5,5,400000,0
8913,Maruti Baleno,Maruti,Baleno,2,6500,Individual,Petrol,Manual,21.1,998,100.5,5,730000,3
8914,Hyundai i10,Hyundai,i10,7,36976,Dealer,Petrol,Manual,19.81,1086,68.05,5,259000,2
8915,Renault KWID,Renault,KWID,5,10000,Individual,Petrol,Manual,25.17,799,53.3,5,220000,3
8916,Ford Endeavour,Ford,Endeavour,5,120000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,2100000,1
8917,Hyundai Grand,Hyundai,Grand,7,50000,Individual,Petrol,Manual,18.9,1197,82.0,5,400000,2
8918,Honda City,Honda,City,7,85000,Individual,Diesel,Manual,26.0,1498,98.6,5,520000,0
8919,Renault KWID,Renault,KWID,5,27000,Dealer,Petrol,Manual,25.17,799,53.3,5,350000,3
8920,Tata Tiago,Tata,Tiago,3,27120,Dealer,Petrol,Manual,23.84,1199,84.0,5,460000,3
8921,Maruti Swift,Maruti,Swift,3,37000,Dealer,Diesel,Automatic,28.4,1248,74.0,5,775000,0
8922,Mahindra XUV500,Mahindra,XUV500,4,25000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1150000,1
8923,Maruti Swift Dzire,Maruti,Swift Dzire,3,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,600000,0
8924,Honda City,Honda,City,5,122000,Individual,Diesel,Manual,26.0,1498,98.6,5,800000,0
8925,Mahindra Bolero,Mahindra,Bolero,3,32525,Dealer,Diesel,Manual,16.5,1493,70.0,7,765000,0
8926,Maruti Swift Dzire,Maruti,Swift Dzire,3,20000,Individual,Diesel,Manual,28.4,1248,74.02,5,710000,0
8927,Ford Figo,Ford,Figo,9,62230,Dealer,Diesel,Manual,20.0,1399,68.05,5,325000,0
8928,Maruti Alto,Maruti,Alto,12,68000,Individual,Petrol,Manual,19.7,796,46.3,5,130000,2
8929,Maruti Alto,Maruti,Alto,13,35000,Individual,Petrol,Manual,19.7,796,46.3,5,140000,2
8930,Honda City,Honda,City,8,38000,Dealer,Petrol,Manual,16.8,1497,116.3,5,450000,2
8931,Hyundai i10,Hyundai,i10,9,45160,Dealer,Petrol,Manual,20.36,1197,78.9,5,250000,2
8932,Honda City,Honda,City,7,35000,Dealer,Diesel,Manual,26.0,1498,98.6,5,511000,0
8933,Hyundai i10,Hyundai,i10,8,61500,Dealer,Petrol,Automatic,16.95,1197,78.9,5,370000,2
8934,Mahindra Bolero,Mahindra,Bolero,3,45000,Individual,Diesel,Manual,16.5,1493,70.0,7,620000,0
8935,Maruti Swift,Maruti,Swift,6,50000,Individual,Diesel,Manual,25.2,1248,74.0,5,550000,0
8936,Honda Amaze,Honda,Amaze,2,47001,Dealer,Diesel,Manual,25.8,1498,98.6,5,549000,0
8937,Ford Figo,Ford,Figo,11,80000,Individual,Diesel,Manual,20.0,1399,68.0,5,210000,0
8938,Ford Figo,Ford,Figo,7,88000,Individual,Diesel,Manual,20.0,1399,68.05,5,240000,0
8939,Datsun RediGO,Datsun,RediGO,3,14001,Dealer,Petrol,Automatic,23.0,999,67.0,5,349000,3
8940,Hyundai Grand,Hyundai,Grand,6,69000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,475000,2
8941,Hyundai Santro,Hyundai,Santro,13,70000,Dealer,Petrol,Manual,17.92,1086,62.1,5,150000,2
8942,Toyota Innova,Toyota,Innova,2,50000,Individual,Diesel,Manual,13.68,2393,147.8,8,1526000,1
8943,Maruti Swift Dzire,Maruti,Swift Dzire,4,70000,Individual,Diesel,Manual,28.4,1248,74.02,5,648000,0
8944,Honda City,Honda,City,5,80000,Individual,Petrol,Manual,17.8,1497,117.3,5,785000,3
8945,Maruti Swift,Maruti,Swift,6,25000,Individual,Petrol,Manual,20.4,1197,81.8,5,460000,3
8946,Renault KWID,Renault,KWID,3,25000,Dealer,Petrol,Automatic,24.04,999,67.0,5,370000,3
8947,Ford Ecosport,Ford,Ecosport,6,142000,Dealer,Diesel,Manual,21.7,1498,98.96,5,525000,0
8948,Volkswagen Vento,Volkswagen,Vento,2,10000,Dealer,Petrol,Automatic,18.19,1197,103.2,5,1150000,3
8949,Maruti Eeco,Maruti,Eeco,2,15000,Individual,Petrol,Manual,15.37,1196,73.0,5,322000,3
8950,Skoda Rapid,Skoda,Rapid,7,20000,Individual,Petrol,Manual,15.0,1598,103.6,5,450000,2
8951,Maruti Swift Dzire,Maruti,Swift Dzire,5,40000,Individual,Petrol,Manual,20.85,1197,83.14,5,500000,2
8952,Hyundai i20,Hyundai,i20,3,25000,Individual,Petrol,Manual,18.6,1197,81.86,5,535000,3
8953,Honda City,Honda,City,10,17000,Individual,Petrol,Automatic,16.8,1497,118.0,5,400000,3
8954,Hyundai i20,Hyundai,i20,3,1493,Dealer,Petrol,Manual,18.6,1197,81.83,5,699000,3
8955,Hyundai i10,Hyundai,i10,5,48000,Dealer,Petrol,Manual,19.81,1086,68.05,5,399000,2
8956,Hyundai i20,Hyundai,i20,4,30000,Dealer,Petrol,Manual,17.0,1197,80.0,5,535000,3
8957,Maruti Alto,Maruti,Alto,6,48000,Dealer,Petrol,Manual,22.74,796,47.3,5,215000,2
8958,Mahindra Thar,Mahindra,Thar,6,58376,Dealer,Diesel,Manual,16.55,2498,105.0,7,700000,1
8959,Honda City,Honda,City,2,21000,Dealer,Petrol,Manual,17.8,1497,117.3,5,1025000,3
8961,Kia Seltos,Kia,Seltos,2,5000,Individual,Petrol,Manual,16.1,1353,138.0,5,1560000,3
8962,Hyundai Elantra,Hyundai,Elantra,3,13000,Individual,Petrol,Automatic,14.62,1999,149.92,5,1575000,1
8963,Mahindra Scorpio,Mahindra,Scorpio,4,51000,Individual,Diesel,Manual,15.4,1997,120.0,7,1200000,1
8964,Hyundai i20,Hyundai,i20,12,71000,Dealer,Petrol,Manual,20.35,1197,81.86,5,235000,2
8965,Honda City,Honda,City,4,55000,Dealer,Petrol,Manual,17.8,1497,117.3,5,575000,3
8966,Ford Freestyle,Ford,Freestyle,2,10000,Individual,Diesel,Manual,24.4,1498,98.63,5,800000,0
8967,Maruti Ertiga,Maruti,Ertiga,4,60000,Individual,Diesel,Manual,24.52,1248,88.5,7,800000,0
8969,Hyundai i20,Hyundai,i20,8,35000,Dealer,Petrol,Manual,17.0,1197,80.0,5,325000,2
8970,Maruti Vitara,Maruti,Vitara,5,64000,Dealer,Diesel,Manual,24.3,1248,88.5,5,725000,0
8971,Maruti Swift Dzire,Maruti,Swift Dzire,3,47230,Dealer,Petrol,Manual,22.0,1197,81.8,5,625000,3
8972,Maruti Ciaz,Maruti,Ciaz,3,23167,Dealer,Petrol,Manual,21.56,1462,103.25,5,725000,3
8973,Maruti Ignis,Maruti,Ignis,4,22115,Individual,Petrol,Manual,20.89,1197,81.8,5,425000,3
8974,Maruti Swift,Maruti,Swift,2,38000,Dealer,Petrol,Manual,20.4,1197,81.8,5,632000,3
8975,Maruti Wagon R,Maruti,Wagon R,14,53000,Dealer,Petrol,Manual,21.79,998,67.05,5,175000,2
8976,Toyota Innova,Toyota,Innova,3,27000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1849000,1
8977,Hyundai i20,Hyundai,i20,10,62540,Dealer,Petrol,Manual,18.5,1197,80.0,5,270000,2
8978,Mahindra XUV500,Mahindra,XUV500,4,20000,Individual,Diesel,Automatic,16.0,1997,140.0,7,1350000,1
8979,Maruti Alto,Maruti,Alto,10,15000,Individual,Petrol,Manual,19.7,796,46.3,5,156000,2
8980,Ford Figo,Ford,Figo,11,80000,Individual,Petrol,Manual,15.6,1196,70.0,5,150000,2
8981,Honda WR-V,Honda,WR-V,3,22000,Dealer,Diesel,Manual,25.5,1498,98.6,5,895000,0
8982,Mahindra Scorpio,Mahindra,Scorpio,5,36908,Dealer,Diesel,Manual,15.4,1997,120.0,9,600000,1
8983,Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Individual,Petrol,Manual,20.85,1197,83.14,5,450000,2
8984,Volkswagen Polo,Volkswagen,Polo,8,58000,Dealer,Diesel,Manual,22.07,1199,73.9,5,460000,0
8985,Honda City,Honda,City,9,47000,Dealer,Petrol,Manual,16.8,1497,116.4,5,395000,2
8986,Toyota Fortuner,Toyota,Fortuner,10,196777,Dealer,Diesel,Manual,11.5,2982,171.0,7,1200000,1
8987,Hyundai Grand,Hyundai,Grand,3,40000,Individual,Petrol,Manual,18.9,1197,81.86,5,500000,3
8988,Mahindra KUV100,Mahindra,KUV100,3,50000,Dealer,Diesel,Manual,25.32,1198,77.0,6,555000,1
8989,BMW 3,BMW,3,9,34000,Dealer,Diesel,Automatic,13.2,1995,170.0,5,995000,1
8990,Honda Amaze,Honda,Amaze,5,40000,Individual,Diesel,Manual,25.8,1498,98.6,5,515000,0
8991,Maruti Celerio,Maruti,Celerio,2,15000,Individual,Petrol,Manual,23.1,998,67.04,5,450000,3
8993,Maruti Alto,Maruti,Alto,5,16000,Dealer,Petrol,Manual,24.7,796,47.3,5,325000,3
8994,Maruti Wagon R,Maruti,Wagon R,15,90000,Individual,LPG,Manual,17.3,1061,57.5,5,80000,1
8995,Maruti Vitara,Maruti,Vitara,5,80000,Individual,Diesel,Manual,24.3,1248,88.5,5,650000,0
8996,Honda City,Honda,City,15,40000,Individual,Petrol,Manual,17.7,1497,78.0,5,300000,2
8997,Maruti Swift Dzire,Maruti,Swift Dzire,8,70000,Dealer,Diesel,Manual,23.4,1248,74.0,5,325000,0
8998,Maruti Ertiga,Maruti,Ertiga,6,80000,Individual,Diesel,Manual,20.77,1248,88.76,7,625000,0
8999,Maruti Alto,Maruti,Alto,4,20000,Individual,Petrol,Manual,24.7,796,47.3,5,250000,3
9000,Honda WR-V,Honda,WR-V,4,33000,Dealer,Diesel,Manual,25.5,1498,98.6,5,699000,0
9001,Ford Aspire,Ford,Aspire,6,30000,Individual,Petrol,Manual,18.16,1196,86.8,5,450000,3
9002,Tata Safari,Tata,Safari,3,70000,Individual,Diesel,Manual,14.1,2179,147.94,7,700000,1
9003,Maruti Swift Dzire,Maruti,Swift Dzire,9,154600,Individual,Diesel,Manual,19.3,1248,73.9,5,250000,0
9004,Hyundai i20,Hyundai,i20,6,66392,Dealer,Diesel,Manual,21.19,1396,88.73,5,625000,0
9005,Volkswagen Polo,Volkswagen,Polo,6,120000,Individual,Diesel,Manual,20.14,1498,88.8,5,500000,0
9006,Maruti Ciaz,Maruti,Ciaz,6,60000,Individual,Diesel,Manual,28.09,1248,88.5,5,700000,0
9008,Mahindra Scorpio,Mahindra,Scorpio,6,80000,Individual,Diesel,Manual,15.4,2179,120.0,7,850000,1
9009,Volkswagen Vento,Volkswagen,Vento,7,68000,Dealer,Diesel,Manual,20.54,1598,103.6,5,375000,0
9010,Mahindra Scorpio,Mahindra,Scorpio,9,70000,Individual,Diesel,Manual,12.05,2179,120.0,8,465000,1
9012,Tata Tigor,Tata,Tigor,3,40000,Individual,Petrol,Manual,20.3,1199,84.0,5,550000,3
9014,Mahindra Bolero,Mahindra,Bolero,3,20000,Individual,Diesel,Manual,16.5,1493,70.0,7,750000,0
9016,Maruti Swift Dzire,Maruti,Swift Dzire,5,60000,Individual,Petrol,Manual,20.85,1197,83.14,5,369000,2
9017,Datsun GO,Datsun,GO,6,14000,Dealer,Petrol,Automatic,18.57,1198,76.43,7,265000,3
9018,Renault KWID,Renault,KWID,6,30000,Individual,Petrol,Manual,25.17,799,53.3,5,200000,3
9019,Maruti Wagon R,Maruti,Wagon R,5,38000,Dealer,Petrol,Manual,21.79,998,67.05,5,335000,2
9020,Maruti Swift,Maruti,Swift,10,94991,Dealer,Petrol,Manual,18.6,1197,85.8,5,315000,2
9021,Datsun GO,Datsun,GO,2,3300,Individual,Petrol,Manual,19.83,1198,67.0,5,490000,3
9022,Hyundai Creta,Hyundai,Creta,5,120000,Individual,Diesel,Manual,19.67,1582,126.2,5,875000,1
9023,Toyota Innova,Toyota,Innova,2,10000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1900000,1
9024,Toyota Fortuner,Toyota,Fortuner,11,182432,Dealer,Diesel,Manual,11.5,2982,171.0,7,1225000,1
9025,Hyundai Creta,Hyundai,Creta,2,35000,Individual,Diesel,Manual,22.1,1396,88.7,5,1000000,0
9026,Tata Tigor,Tata,Tigor,3,15572,Dealer,Petrol,Manual,20.3,1199,84.0,5,600000,3
9027,Ford Ecosport,Ford,Ecosport,7,82100,Dealer,Diesel,Manual,23.0,1498,98.96,5,590000,0
9028,Hyundai Creta,Hyundai,Creta,5,42530,Dealer,Petrol,Manual,15.29,1591,121.3,5,825000,3
9030,Mahindra KUV,Mahindra,KUV,4,94000,Individual,Petrol,Manual,18.15,1198,82.0,6,315000,0
9031,Hyundai Creta,Hyundai,Creta,5,25000,Individual,Petrol,Manual,15.29,1591,121.3,5,850000,3
9032,Jaguar XF,Jaguar,XF,9,73001,Dealer,Diesel,Automatic,14.74,2993,270.9,5,1299000,1
9033,Volkswagen Vento,Volkswagen,Vento,10,36000,Dealer,Diesel,Manual,20.54,1598,103.5,5,260000,0
9034,Maruti Wagon R,Maruti,Wagon R,12,42000,Dealer,Petrol,Manual,18.9,998,67.1,5,180000,2
9036,Hyundai Verna,Hyundai,Verna,9,65000,Dealer,Diesel,Manual,23.9,1582,126.2,5,475000,0
9037,Hyundai Verna,Hyundai,Verna,4,10000,Individual,Petrol,Manual,17.0,1591,121.3,5,1125000,3
9038,Hyundai i20,Hyundai,i20,5,15000,Dealer,Diesel,Manual,21.19,1396,88.76,5,599000,0
9039,Mahindra KUV100,Mahindra,KUV100,1,35000,Individual,Diesel,Manual,25.32,1198,77.0,6,700000,1
9040,Maruti Wagon R,Maruti,Wagon R,11,78000,Individual,LPG,Manual,17.3,1061,57.5,5,165000,1
9041,Maruti Alto,Maruti,Alto,10,115000,Dealer,Petrol,Manual,19.7,796,46.3,5,125000,2
9042,Ford Ecosport,Ford,Ecosport,8,39500,Dealer,Petrol,Automatic,16.5,1499,110.0,5,449000,2
9043,Maruti Swift,Maruti,Swift,9,60000,Individual,Diesel,Manual,22.9,1248,74.0,5,400000,0
9044,Toyota Innova,Toyota,Innova,12,120000,Individual,Diesel,Manual,12.8,2494,102.0,8,500000,1
9045,Hyundai Santro,Hyundai,Santro,14,50000,Individual,Petrol,Manual,17.8,1086,63.0,5,60000,2
9046,Maruti Wagon R,Maruti,Wagon R,11,45154,Dealer,LPG,Manual,17.3,1061,57.5,5,240000,1
9047,Hyundai i20,Hyundai,i20,3,38000,Individual,Diesel,Manual,22.54,1396,88.73,5,750000,0
9048,Maruti Alto,Maruti,Alto,8,70000,Individual,Petrol,Manual,22.74,796,47.3,5,170000,2
9049,Honda Amaze,Honda,Amaze,7,44000,Individual,Petrol,Manual,18.0,1198,86.7,5,330000,2
9050,Hyundai Grand,Hyundai,Grand,4,30000,Individual,Diesel,Manual,24.0,1186,73.97,5,390000,0
9051,BMW X3,BMW,X3,8,73000,Dealer,Diesel,Automatic,16.09,1995,184.0,5,2175000,1
9052,Ford Ecosport,Ford,Ecosport,3,74435,Dealer,Diesel,Manual,22.7,1498,89.84,5,795000,0
9053,Renault KWID,Renault,KWID,5,35000,Individual,Petrol,Manual,25.17,799,53.3,5,240000,2
9054,Hyundai i10,Hyundai,i10,11,70000,Individual,Petrol,Manual,19.81,1086,68.05,5,150000,2
9055,Renault Duster,Renault,Duster,7,110000,Individual,Diesel,Manual,19.01,1461,108.45,5,415000,0
9056,Hyundai Verna,Hyundai,Verna,3,16300,Individual,Petrol,Manual,19.1,1368,98.6,5,789000,3
9057,Maruti Celerio,Maruti,Celerio,5,24262,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,3
9059,Maruti Swift,Maruti,Swift,4,27000,Dealer,Petrol,Manual,20.4,1197,81.8,5,570000,3
9061,Skoda Rapid,Skoda,Rapid,4,30000,Dealer,Petrol,Manual,15.0,1598,105.0,5,720000,3
9062,Ford Figo,Ford,Figo,7,58187,Dealer,Diesel,Manual,20.0,1399,68.05,5,265000,0
9063,Maruti Wagon R,Maruti,Wagon R,5,29000,Dealer,Petrol,Manual,20.51,998,67.04,5,365000,3
9064,Hyundai i20,Hyundai,i20,8,65000,Individual,Diesel,Manual,21.9,1396,88.76,5,390000,0
9065,Toyota Innova,Toyota,Innova,11,128787,Dealer,Diesel,Manual,12.8,2494,102.0,8,825000,1
9066,Maruti Vitara,Maruti,Vitara,4,72000,Dealer,Diesel,Manual,24.3,1248,88.5,5,775000,0
9067,Hyundai i20,Hyundai,i20,8,100000,Individual,Diesel,Manual,21.9,1396,88.76,5,320000,0
9068,Renault Duster,Renault,Duster,3,90000,Individual,Diesel,Manual,19.87,1461,83.8,5,750000,0
9069,Hyundai i10,Hyundai,i10,12,70000,Individual,Petrol,Manual,20.36,1197,78.9,5,230000,2
9070,Hyundai i10,Hyundai,i10,10,74953,Dealer,Petrol,Manual,20.36,1197,78.9,5,145000,2
9071,Skoda Rapid,Skoda,Rapid,4,30000,Dealer,Petrol,Manual,15.41,1598,103.2,5,720000,3
9072,Hyundai i10,Hyundai,i10,10,41000,Dealer,Petrol,Manual,19.81,1086,68.05,5,225000,2
9073,Toyota Innova,Toyota,Innova,4,85000,Individual,Diesel,Manual,13.68,2393,147.8,8,1546000,1
9074,Mahindra Scorpio,Mahindra,Scorpio,8,56000,Dealer,Diesel,Manual,12.05,2179,120.0,8,625000,1
