,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
6616,Maruti Wagon R,Maruti,Wagon R,3,45455,Dealer,Petrol,Manual,18.9,998,67.1,5,425000,0
6617,Toyota Yaris,Toyota,Yaris,3,12617,Dealer,Petrol,Manual,17.1,1496,105.5,5,900000,0
6618,Toyota Fortuner,Toyota,Fortuner,11,85000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1000000,2
6619,Maruti Swift Dzire,Maruti,Swift Dzire,13,100000,Individual,Diesel,Manual,19.3,1248,73.9,5,225000,0
6620,Maruti Baleno,Maruti,Baleno,3,19000,Dealer,Petrol,Manual,21.4,1197,83.1,5,675000,0
6621,Maruti Wagon R,Maruti,Wagon R,5,41224,Dealer,CNG,Manual,26.6,998,58.16,5,395000,0
6622,Honda City,Honda,City,13,122671,Individual,Petrol,Manual,17.7,1497,78.0,5,140000,1
6623,Maruti Swift Dzire,Maruti,Swift Dzire,3,100000,Individual,Petrol,Manual,19.0,1197,85.8,5,375000,1
6624,Maruti Alto,Maruti,Alto,6,56660,Dealer,Petrol,Manual,23.95,998,67.05,5,250000,0
6625,Maruti Swift,Maruti,Swift,6,50000,Individual,Diesel,Manual,28.4,1248,74.0,5,475000,0
6626,Honda Jazz,Honda,Jazz,6,82503,Dealer,Diesel,Manual,27.3,1498,98.6,5,611000,0
6627,Toyota Innova,Toyota,Innova,2,15000,Individual,Diesel,Manual,13.68,2393,147.8,8,1570000,2
6628,Maruti Baleno,Maruti,Baleno,2,7801,Dealer,Petrol,Manual,21.01,1197,81.8,5,800000,0
6629,Maruti Wagon R,Maruti,Wagon R,11,50000,Individual,Petrol,Manual,18.9,998,67.1,5,260000,1
6630,Maruti Baleno,Maruti,Baleno,5,479000,Dealer,Diesel,Manual,27.39,1248,74.0,5,479000,0
6631,Skoda Rapid,Skoda,Rapid,4,30000,Dealer,Petrol,Manual,15.41,1598,103.2,5,720000,0
6632,Maruti Ciaz,Maruti,Ciaz,4,60000,Individual,Diesel,Manual,28.09,1248,88.5,5,600000,0
6633,Renault Duster,Renault,Duster,8,65000,Dealer,Diesel,Manual,19.01,1461,108.45,5,390000,0
6634,Maruti Ertiga,Maruti,Ertiga,9,100000,Individual,Diesel,Manual,20.77,1248,88.8,7,525000,2
6635,Maruti Swift,Maruti,Swift,7,60001,Dealer,Diesel,Manual,25.2,1248,74.0,5,310000,0
6636,Maruti Ertiga,Maruti,Ertiga,4,49000,Dealer,CNG,Manual,17.5,1373,80.46,7,775000,2
6637,Honda WR-V,Honda,WR-V,4,62736,Dealer,Diesel,Manual,25.5,1498,98.6,5,785000,0
6638,Maruti Swift Dzire,Maruti,Swift Dzire,8,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,480000,0
6639,Honda City,Honda,City,3,25000,Individual,Petrol,Manual,17.4,1497,117.6,5,1050000,1
6640,Maruti Swift Dzire,Maruti,Swift Dzire,5,26585,Dealer,Petrol,Manual,21.21,1197,81.8,5,460000,0
6641,Maruti Ciaz,Maruti,Ciaz,4,40000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,770000,0
6642,Honda City,Honda,City,4,28000,Dealer,Petrol,Manual,17.4,1497,117.3,5,880000,0
6643,Maruti Wagon R,Maruti,Wagon R,16,74000,Individual,Petrol,Manual,17.3,1061,64.0,5,74000,1
6644,Maruti Swift Dzire,Maruti,Swift Dzire,6,16881,Trustmark Dealer,Petrol,Manual,20.85,1197,83.14,5,525000,0
6645,Hyundai i20,Hyundai,i20,6,85000,Dealer,Diesel,Manual,22.54,1396,88.73,5,610000,0
6646,Mahindra Scorpio,Mahindra,Scorpio,12,80000,Dealer,Diesel,Manual,12.05,2179,120.0,8,400000,2
6647,Tata Safari,Tata,Safari,8,158000,Dealer,Diesel,Manual,14.0,2179,138.1,7,470000,2
6648,Mahindra Scorpio,Mahindra,Scorpio,7,100000,Individual,Diesel,Manual,15.4,2179,120.0,8,800000,2
6649,Tata Safari,Tata,Safari,8,120000,Individual,Diesel,Manual,14.0,2179,138.1,7,425000,2
6650,Maruti Vitara,Maruti,Vitara,4,39000,Individual,Diesel,Manual,24.3,1248,88.5,5,750000,0
6651,Hyundai i20,Hyundai,i20,9,90000,Individual,Diesel,Manual,23.0,1396,90.0,5,500000,0
6652,Mahindra Scorpio,Mahindra,Scorpio,6,100000,Individual,Diesel,Manual,15.4,2179,120.0,7,850000,2
6653,Hyundai Grand,Hyundai,Grand,4,40000,Dealer,Diesel,Manual,24.0,1120,70.0,5,395000,0
6654,Maruti Swift,Maruti,Swift,5,57000,Dealer,Diesel,Manual,25.2,1248,74.0,5,620000,0
6655,Maruti Alto,Maruti,Alto,8,31000,Dealer,Petrol,Manual,20.92,998,67.1,5,230000,0
6656,Ford Ecosport,Ford,Ecosport,5,27000,Dealer,Petrol,Manual,15.85,1499,110.4,5,630000,0
6657,Hyundai i20,Hyundai,i20,5,57000,Individual,Diesel,Manual,22.54,1396,88.73,5,530000,0
6658,Maruti Alto,Maruti,Alto,9,53800,Dealer,CNG,Manual,26.83,796,38.4,5,235000,0
6659,Toyota Innova,Toyota,Innova,13,125000,Individual,Diesel,Manual,12.8,2494,102.0,8,450000,2
6660,Honda Civic,Honda,Civic,13,90000,Individual,Petrol,Manual,13.5,1799,130.0,5,235000,1
6661,Maruti Baleno,Maruti,Baleno,2,4300,Dealer,Petrol,Automatic,21.4,1197,83.1,5,790000,0
6662,Hyundai i10,Hyundai,i10,9,55329,Trustmark Dealer,Petrol,Manual,20.36,1197,78.9,5,260000,0
6663,Tata Tigor,Tata,Tigor,3,90000,Individual,Petrol,Manual,20.3,1199,84.0,5,400000,1
6664,Hyundai i10,Hyundai,i10,13,82000,Dealer,Petrol,Manual,20.36,1197,78.9,5,185000,0
6665,Maruti Swift,Maruti,Swift,3,25000,Individual,Petrol,Automatic,22.0,1197,81.8,5,590000,1
6666,Honda CR,Honda,CR,4,34000,Dealer,Petrol,Automatic,12.0,2354,187.4,5,1775000,0
6667,Honda CR-V,Honda,CR-V,3,13868,Dealer,Petrol,Automatic,13.1,1997,141.1,5,3200000,0
6668,Hyundai Grand,Hyundai,Grand,6,63471,Dealer,Diesel,Manual,24.0,1120,70.0,5,508000,0
6669,Honda WR-V,Honda,WR-V,4,70000,Individual,Diesel,Manual,25.5,1498,98.6,5,760000,0
6670,Maruti Baleno,Maruti,Baleno,5,49726,Dealer,Petrol,Manual,21.01,1197,81.8,5,610000,0
6671,Maruti Baleno,Maruti,Baleno,2,20214,Dealer,Petrol,Manual,21.01,1197,81.8,5,725000,0
6672,Hyundai i10,Hyundai,i10,10,40258,Dealer,Petrol,Manual,19.81,1086,68.05,5,230000,0
6673,Maruti Wagon R,Maruti,Wagon R,14,53000,Individual,Petrol,Manual,18.9,1061,67.0,5,121000,1
6674,Maruti Swift,Maruti,Swift,11,110000,Individual,Diesel,Manual,17.8,1248,75.0,5,300000,0
6675,Tata Tiago,Tata,Tiago,4,32000,Dealer,Petrol,Manual,23.84,1199,84.0,5,465000,0
6676,Hyundai i20,Hyundai,i20,3,34000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000,1
6677,Toyota Innova,Toyota,Innova,4,110000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1700000,2
6678,Maruti Eeco,Maruti,Eeco,5,5000,Individual,Petrol,Manual,15.37,1196,73.0,5,308000,1
6679,Mahindra XUV500,Mahindra,XUV500,6,63516,Dealer,Diesel,Manual,15.1,2179,140.0,7,850000,2
6680,Tata Hexa,Tata,Hexa,4,30000,Individual,Diesel,Manual,17.6,2179,153.86,7,1330000,2
6681,Hyundai Grand,Hyundai,Grand,5,34000,Dealer,Petrol,Manual,18.9,1197,82.0,5,410000,0
6682,Datsun GO,Datsun,GO,6,70000,Individual,Petrol,Manual,20.62,1198,67.0,7,300000,2
6683,Kia Seltos,Kia,Seltos,2,12120,Individual,Petrol,Manual,16.8,1497,113.4,5,1080000,1
6684,Ford Ecosport,Ford,Ecosport,3,36000,Dealer,Diesel,Manual,23.0,1498,98.96,5,825000,0
6685,Maruti Vitara,Maruti,Vitara,4,60000,Individual,Diesel,Manual,24.3,1248,88.5,5,780000,0
6686,Maruti Wagon R,Maruti,Wagon R,8,65000,Dealer,Petrol,Manual,21.79,998,67.05,5,295000,0
6687,Maruti Swift,Maruti,Swift,10,30000,Individual,Petrol,Manual,16.1,1197,85.0,5,410000,1
6688,Renault KWID,Renault,KWID,4,50000,Individual,Petrol,Manual,23.01,999,67.0,5,310000,1
6689,Ford Figo,Ford,Figo,10,50000,Individual,Diesel,Manual,20.0,1399,68.0,5,250000,0
6690,Maruti Swift,Maruti,Swift,3,10000,Individual,Petrol,Manual,22.0,1197,81.8,5,640000,1
6691,Volkswagen Vento,Volkswagen,Vento,6,53837,Dealer,Petrol,Automatic,16.93,1197,103.2,5,575000,0
6692,Hyundai Verna,Hyundai,Verna,8,90000,Individual,Diesel,Manual,22.32,1582,126.32,5,520000,0
6693,Datsun RediGO,Datsun,RediGO,4,21300,Dealer,Petrol,Manual,22.7,799,53.64,5,230000,0
6694,Hyundai Grand,Hyundai,Grand,3,7245,Dealer,Petrol,Manual,18.9,1197,81.86,5,425000,0
6695,Hyundai Verna,Hyundai,Verna,3,60000,Individual,Diesel,Manual,22.0,1582,126.2,5,1150000,0
6696,Mahindra Scorpio,Mahindra,Scorpio,9,74841,Dealer,Diesel,Manual,15.4,2523,75.0,7,440000,2
6697,Maruti Swift,Maruti,Swift,4,50000,Individual,Diesel,Manual,28.4,1248,74.0,5,500000,0
6698,Maruti Baleno,Maruti,Baleno,2,13500,Dealer,Petrol,Manual,21.4,1197,83.1,5,720000,0
6699,Maruti Ciaz,Maruti,Ciaz,3,20286,Dealer,Petrol,Manual,20.73,1373,91.1,5,810000,0
6700,Honda City,Honda,City,5,81000,Dealer,Petrol,Manual,17.4,1497,117.3,5,730000,0
6701,Toyota Innova,Toyota,Innova,14,118000,Dealer,Diesel,Manual,12.8,2494,102.0,7,450000,2
6702,Hyundai Verna,Hyundai,Verna,3,21734,Trustmark Dealer,Petrol,Manual,17.0,1591,121.3,5,925000,0
6703,Maruti Swift,Maruti,Swift,6,60000,Individual,Petrol,Manual,20.4,1197,81.8,5,525000,1
6704,Skoda Rapid,Skoda,Rapid,5,23000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,725000,0
6705,Audi A4,Audi,A4,6,28000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1775000,0
6706,Volkswagen Vento,Volkswagen,Vento,7,52455,Dealer,Diesel,Manual,20.54,1598,103.6,5,565000,0
6707,Tata Nexon,Tata,Nexon,2,24000,Individual,Diesel,Manual,21.5,1497,108.5,5,800000,0
6708,Maruti Wagon R,Maruti,Wagon R,5,11799,Individual,Petrol,Manual,20.51,998,67.04,5,360000,1
6709,Volkswagen Polo,Volkswagen,Polo,6,61500,Dealer,Diesel,Manual,20.14,1498,88.8,5,475000,0
6710,Hyundai Creta,Hyundai,Creta,4,75000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1175000,0
6711,Hyundai i20,Hyundai,i20,6,27452,Dealer,Petrol,Manual,18.6,1197,81.83,5,540000,0
6712,Ford Freestyle,Ford,Freestyle,2,13400,Individual,Petrol,Manual,19.0,1194,94.68,5,721000,1
6713,Hyundai i20,Hyundai,i20,3,50000,Individual,Diesel,Manual,22.54,1396,88.73,5,750000,0
6714,Toyota Innova,Toyota,Innova,2,38000,Individual,Diesel,Manual,13.68,2393,147.8,8,1700000,2
6715,Hyundai i20,Hyundai,i20,7,66000,Individual,Diesel,Manual,22.54,1396,88.73,5,600000,0
6716,Hyundai Tucson,Hyundai,Tucson,4,62450,Dealer,Diesel,Automatic,16.38,1995,182.46,5,1649000,0
6717,Maruti Wagon R,Maruti,Wagon R,6,17205,Dealer,Petrol,Manual,20.51,998,67.04,5,400000,0
6718,Volkswagen Vento,Volkswagen,Vento,8,50000,Individual,Diesel,Manual,20.54,1598,103.6,5,320000,0
6719,Maruti Wagon R,Maruti,Wagon R,7,30000,Individual,Petrol,Manual,20.51,998,67.04,5,321000,1
6720,Datsun GO,Datsun,GO,5,11650,Individual,Petrol,Manual,19.44,1198,67.0,7,450000,2
6721,Ford Figo,Ford,Figo,8,62256,Dealer,Diesel,Manual,20.0,1399,68.05,5,300000,0
6722,Ford Ecosport,Ford,Ecosport,3,25592,Dealer,Petrol,Automatic,14.8,1497,121.36,5,1095000,0
6723,Ford Ecosport,Ford,Ecosport,8,80150,Dealer,Petrol,Manual,15.8,1499,110.0,5,500000,0
6724,Mahindra Bolero,Mahindra,Bolero,5,120000,Individual,Diesel,Manual,15.96,2523,62.1,7,560000,2
6725,Hyundai Grand,Hyundai,Grand,5,60000,Individual,Petrol,Automatic,18.9,1197,81.86,5,400000,1
6726,Volkswagen Vento,Volkswagen,Vento,8,44000,Individual,Petrol,Manual,15.04,1598,103.6,5,550000,1
6727,Hyundai Grand,Hyundai,Grand,6,65481,Dealer,Petrol,Manual,18.9,1197,82.0,5,434000,0
6728,Maruti Baleno,Maruti,Baleno,6,38819,Dealer,Petrol,Manual,21.4,1197,83.1,5,510000,0
6729,Maruti Swift Dzire,Maruti,Swift Dzire,6,80000,Individual,CNG,Manual,19.0,1197,85.8,5,325000,0
6730,Honda City,Honda,City,3,14000,Dealer,Petrol,Manual,17.4,1497,117.6,5,1090000,0
6731,Ford Ecosport,Ford,Ecosport,7,64000,Dealer,Diesel,Manual,22.7,1498,89.84,5,415000,0
6732,BMW 5,BMW,5,2,18000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,4500000,0
6733,Maruti Swift Dzire,Maruti,Swift Dzire,9,82000,Dealer,Diesel,Manual,26.59,1248,74.0,5,481000,0
6734,BMW 5,BMW,5,4,55000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3600000,0
6735,Maruti Vitara,Maruti,Vitara,3,51000,Dealer,Diesel,Manual,24.3,1248,88.5,5,799000,0
6736,Honda Jazz,Honda,Jazz,4,26026,Dealer,Petrol,Manual,18.2,1199,88.7,5,641000,0
6737,Maruti Vitara,Maruti,Vitara,4,55000,Dealer,Diesel,Manual,24.3,1248,88.5,5,955000,0
6739,Maruti Alto,Maruti,Alto,3,23150,Dealer,Petrol,Automatic,23.95,998,67.1,5,394000,0
6740,Hyundai i20,Hyundai,i20,6,70000,Dealer,Diesel,Manual,22.54,1396,88.73,5,590000,0
6741,Mahindra Scorpio,Mahindra,Scorpio,8,64253,Dealer,Diesel,Manual,14.0,2523,75.0,7,625000,2
6742,Mahindra Bolero,Mahindra,Bolero,6,90000,Individual,Diesel,Manual,15.96,2523,62.1,7,550000,2
6743,Ford Figo,Ford,Figo,8,73000,Dealer,Petrol,Manual,15.6,1196,70.02,5,299000,0
6744,Toyota Innova,Toyota,Innova,6,82000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1299000,2
6745,Mahindra XUV500,Mahindra,XUV500,8,80000,Individual,Diesel,Manual,15.1,2179,140.0,7,700000,2
6746,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,10,57000,Dealer,Petrol,Automatic,10.13,3498,364.9,5,1850000,0
6747,Volkswagen Polo,Volkswagen,Polo,10,70250,Dealer,Diesel,Manual,22.07,1199,73.9,5,299000,0
6748,Maruti Vitara,Maruti,Vitara,4,68100,Dealer,Diesel,Manual,24.3,1248,88.5,5,675000,0
6749,Mahindra KUV,Mahindra,KUV,5,80000,Individual,Diesel,Manual,25.32,1198,77.0,6,380000,2
6750,Toyota Innova,Toyota,Innova,4,50000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1600000,2
6751,Hyundai Verna,Hyundai,Verna,5,23251,Trustmark Dealer,Petrol,Manual,17.01,1591,121.3,5,700000,0
6752,Mahindra Scorpio,Mahindra,Scorpio,5,64000,Dealer,Diesel,Manual,15.4,2179,120.0,8,1075000,2
6753,Hyundai Creta,Hyundai,Creta,2,65972,Individual,Diesel,Manual,20.5,1582,126.2,5,1360000,0
6754,Ford Figo,Ford,Figo,4,19300,Dealer,Petrol,Manual,18.16,1196,86.8,5,567000,0
6755,Toyota Innova,Toyota,Innova,5,40000,Individual,Diesel,Manual,13.68,2393,147.8,7,1500000,2
6756,Hyundai i10,Hyundai,i10,8,60343,Dealer,LPG,Manual,19.0,1086,68.1,5,403000,0
6757,Maruti Swift,Maruti,Swift,13,100000,Individual,Diesel,Manual,17.8,1248,75.0,5,210000,0
6758,Toyota Innova,Toyota,Innova,13,165999,Dealer,Diesel,Manual,12.99,2494,100.0,7,461000,2
6759,Honda Amaze,Honda,Amaze,6,148000,Individual,Diesel,Manual,25.8,1498,98.6,5,501000,0
6760,Maruti Wagon R,Maruti,Wagon R,6,41559,Dealer,Petrol,Manual,21.5,1197,81.8,5,350000,0
6761,Honda City,Honda,City,12,120000,Individual,Petrol,Manual,17.0,1497,118.0,5,235000,1
6762,Mahindra Bolero,Mahindra,Bolero,4,80000,Individual,Diesel,Manual,16.5,1493,70.0,7,750000,2
6763,Audi A4,Audi,A4,8,75000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1350000,0
6764,Audi A4,Audi,A4,8,78000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1290000,0
6765,Maruti Alto,Maruti,Alto,3,20000,Individual,Petrol,Manual,24.7,796,47.3,5,260000,1
6766,Maruti Wagon R,Maruti,Wagon R,8,57000,Dealer,Petrol,Manual,21.79,998,67.05,5,235000,0
6767,Maruti Swift,Maruti,Swift,3,14000,Dealer,Diesel,Manual,28.4,1248,74.0,5,739000,0
6768,Maruti Celerio,Maruti,Celerio,6,36000,Dealer,CNG,Manual,31.79,998,58.2,5,422000,0
6769,Toyota Fortuner,Toyota,Fortuner,11,100000,Dealer,Diesel,Manual,11.5,2982,171.0,7,800000,2
6770,Toyota Innova,Toyota,Innova,8,170000,Individual,Diesel,Manual,12.99,2494,100.6,7,700000,2
6771,Tata Hexa,Tata,Hexa,4,57500,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1275000,2
6772,Maruti Swift,Maruti,Swift,4,34000,Individual,Petrol,Manual,20.4,1197,81.8,5,455000,1
6773,Mahindra Scorpio,Mahindra,Scorpio,5,79200,Dealer,Diesel,Automatic,15.4,2179,120.0,7,1150000,2
6774,Ford Ecosport,Ford,Ecosport,3,11000,Dealer,Petrol,Automatic,14.8,1497,121.36,5,1075000,0
6775,Ford Ecosport,Ford,Ecosport,6,59636,Dealer,Diesel,Manual,23.0,1498,98.96,5,731000,0
6776,Maruti Celerio,Maruti,Celerio,7,55000,Dealer,Petrol,Automatic,23.1,998,67.04,5,425000,0
6777,Renault Duster,Renault,Duster,7,61125,Dealer,Diesel,Manual,19.64,1461,108.45,5,550000,0
6778,Maruti Ciaz,Maruti,Ciaz,6,54000,Dealer,Petrol,Manual,20.73,1373,91.1,5,515000,0
6779,Maruti Ciaz,Maruti,Ciaz,2,14000,Dealer,Petrol,Manual,21.56,1462,103.25,5,825000,0
6780,Maruti Swift Dzire,Maruti,Swift Dzire,2,7000,Dealer,Diesel,Manual,28.4,1248,74.02,5,890000,0
6781,Maruti Swift Dzire,Maruti,Swift Dzire,5,100000,Individual,Diesel,Manual,26.59,1248,74.0,5,450000,0
6782,BMW X1,BMW,X1,9,50000,Individual,Diesel,Automatic,17.05,1995,184.0,5,1200000,0
6783,Nissan X-Trail,Nissan,X-Trail,11,107000,Dealer,Diesel,Automatic,13.29,1995,147.6,5,440000,0
6784,Hyundai Verna,Hyundai,Verna,5,48000,Dealer,Diesel,Manual,23.9,1582,126.2,5,650000,0
6785,Maruti Wagon R,Maruti,Wagon R,6,60000,Individual,Petrol,Manual,20.51,998,67.06,5,375000,1
6786,Honda Jazz,Honda,Jazz,5,30412,Dealer,Petrol,Manual,18.7,1199,88.7,5,525000,0
6787,Renault KWID,Renault,KWID,4,28600,Individual,Petrol,Manual,25.17,799,53.3,5,235000,1
6788,Tata Tiago,Tata,Tiago,5,70000,Individual,Petrol,Manual,23.84,1199,84.0,5,285000,1
6789,Maruti Wagon R,Maruti,Wagon R,13,84915,Dealer,LPG,Manual,17.3,1061,57.5,5,175000,0
6790,Honda Jazz,Honda,Jazz,5,13001,Dealer,Petrol,Manual,18.7,1199,88.7,5,650000,0
6791,Renault KWID,Renault,KWID,3,38000,Dealer,Petrol,Manual,25.17,799,53.3,5,345000,0
6792,Hyundai Verna,Hyundai,Verna,9,67630,Dealer,Diesel,Automatic,19.08,1582,126.32,5,675000,0
6794,Hyundai Santro,Hyundai,Santro,13,89346,Individual,Petrol,Manual,17.92,1086,63.0,5,100000,1
6795,Maruti Celerio,Maruti,Celerio,6,76400,Dealer,Petrol,Automatic,23.1,998,67.04,5,435000,0
6796,Maruti Swift Dzire,Maruti,Swift Dzire,7,60000,Individual,Diesel,Manual,23.4,1248,74.0,5,450000,0
6797,Datsun RediGO,Datsun,RediGO,5,38400,Dealer,Petrol,Manual,22.7,799,53.64,5,295000,0
6798,Maruti Alto,Maruti,Alto,8,66516,Dealer,Petrol,Manual,22.74,796,47.3,5,220000,0
6799,Hyundai i20,Hyundai,i20,7,48000,Dealer,Petrol,Manual,18.5,1197,80.0,5,390000,0
6800,Toyota Fortuner,Toyota,Fortuner,3,29456,Dealer,Diesel,Automatic,12.9,2755,174.5,7,3000000,2
6801,Ford Ecosport,Ford,Ecosport,7,62000,Dealer,Diesel,Manual,23.0,1498,98.96,5,490000,0
6802,Maruti Swift,Maruti,Swift,9,84000,Dealer,Petrol,Manual,18.6,1197,85.8,5,385000,0
6803,Hyundai i20,Hyundai,i20,3,31868,Dealer,Petrol,Manual,18.6,1197,81.83,5,699000,0
6804,Mercedes-Benz CLS,Mercedes-Benz,CLS,7,34000,Dealer,Petrol,Automatic,9.26,3498,301.8,4,3600000,2
6805,Toyota Fortuner,Toyota,Fortuner,7,48000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1590000,2
6806,Mahindra Bolero,Mahindra,Bolero,9,53270,Dealer,Diesel,Manual,15.96,2523,62.1,7,550000,2
6807,Volkswagen Polo,Volkswagen,Polo,5,49000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,650000,0
6808,Maruti Swift Dzire,Maruti,Swift Dzire,5,72300,Dealer,Diesel,Manual,28.4,1248,74.02,5,665000,0
6809,Maruti Swift Dzire,Maruti,Swift Dzire,9,100000,Individual,Petrol,Manual,19.1,1197,85.8,5,300000,1
6810,Renault Duster,Renault,Duster,7,40000,Individual,Diesel,Manual,20.45,1461,83.8,5,500000,0
6811,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,7,70001,Dealer,Diesel,Automatic,13.0,2143,204.0,5,2025000,0
6812,Maruti Baleno,Maruti,Baleno,4,65000,Individual,Petrol,Manual,21.4,1197,83.1,5,520000,1
6813,Toyota Fortuner,Toyota,Fortuner,8,88251,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1490000,2
6814,Ford Ecosport,Ford,Ecosport,6,58000,Dealer,Diesel,Manual,23.0,1498,98.96,5,570000,0
6815,Hyundai i20,Hyundai,i20,4,42000,Dealer,Petrol,Manual,18.6,1197,81.83,5,545000,0
6816,Maruti Swift,Maruti,Swift,8,78000,Individual,Diesel,Manual,22.9,1248,74.0,5,427000,0
6817,Ford Ecosport,Ford,Ecosport,6,55375,Individual,Diesel,Manual,22.77,1498,98.59,5,800000,0
6818,BMW X1,BMW,X1,5,24000,Dealer,Diesel,Automatic,19.62,1998,192.0,5,2575000,0
6819,Volkswagen Polo,Volkswagen,Polo,7,40000,Dealer,Petrol,Manual,16.47,1198,74.0,5,575000,0
6820,Maruti Swift Dzire,Maruti,Swift Dzire,4,10000,Dealer,Petrol,Manual,21.21,1197,81.8,5,675000,0
6821,BMW 5,BMW,5,11,65000,Individual,Petrol,Automatic,10.8,2497,215.0,5,1000000,1
6822,Maruti Alto,Maruti,Alto,15,121153,Dealer,Petrol,Manual,19.7,796,46.3,5,100000,0
6824,Hyundai i20,Hyundai,i20,9,45000,Individual,Petrol,Manual,18.5,1197,80.0,5,295000,1
6825,Hyundai i20,Hyundai,i20,7,30000,Individual,Petrol,Manual,18.6,1197,81.83,5,470000,1
6826,Maruti Wagon R,Maruti,Wagon R,5,23000,Dealer,Petrol,Automatic,20.52,1197,81.8,5,430000,0
6827,Mahindra Bolero,Mahindra,Bolero,5,80000,Individual,Diesel,Manual,16.5,1493,70.0,7,700000,2
6828,Maruti Vitara,Maruti,Vitara,4,27000,Dealer,Diesel,Manual,24.3,1248,88.5,5,875000,0
6829,Honda Amaze,Honda,Amaze,8,78000,Dealer,Diesel,Manual,25.8,1498,98.6,5,365000,0
6830,Hyundai i20,Hyundai,i20,8,65000,Individual,Diesel,Manual,21.9,1396,88.76,5,390000,0
6831,Hyundai Grand,Hyundai,Grand,4,33000,Dealer,Petrol,Manual,18.9,1197,81.86,5,435000,0
6832,Honda City,Honda,City,13,40000,Dealer,Petrol,Automatic,16.8,1497,116.4,5,375000,0
6833,Tata Tigor,Tata,Tigor,3,17206,Dealer,Petrol,Automatic,20.3,1199,84.0,5,565000,0
6834,Toyota Innova,Toyota,Innova,4,67000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1550000,2
6835,Maruti Alto,Maruti,Alto,9,67000,Dealer,Petrol,Manual,19.7,796,46.3,5,235000,0
6836,Mahindra Scorpio,Mahindra,Scorpio,4,50000,Individual,Diesel,Manual,15.4,1997,120.0,9,810000,2
6837,Maruti Wagon R,Maruti,Wagon R,4,47000,Individual,Petrol,Automatic,20.51,998,67.0,5,390000,1
6838,Maruti Celerio,Maruti,Celerio,4,40000,Individual,Petrol,Automatic,23.1,998,67.04,5,420000,1
6839,Mahindra Bolero,Mahindra,Bolero,7,60000,Individual,Diesel,Manual,15.96,2523,63.0,9,575000,2
6840,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,17,126000,Dealer,Diesel,Automatic,11.0,2987,198.5,5,315000,0
6841,Maruti Vitara,Maruti,Vitara,4,100000,Individual,Diesel,Manual,24.3,1248,88.5,5,760000,0
6842,Maruti Swift,Maruti,Swift,3,36000,Dealer,Diesel,Manual,28.4,1248,74.0,5,625000,0
6843,Hyundai i10,Hyundai,i10,12,39054,Dealer,Petrol,Manual,19.81,1086,68.05,5,250000,0
6844,Maruti Eeco,Maruti,Eeco,6,52000,Dealer,CNG,Manual,20.88,1196,61.7,5,245000,0
6845,Honda Jazz,Honda,Jazz,3,30000,Individual,Petrol,Manual,18.2,1199,88.7,5,740000,1
6846,Maruti Wagon R,Maruti,Wagon R,14,53000,Dealer,Petrol,Manual,21.79,998,67.05,5,175000,0
6847,Maruti Alto,Maruti,Alto,3,30000,Individual,Petrol,Manual,23.95,998,67.05,5,350000,1
6848,Maruti Alto,Maruti,Alto,4,54000,Individual,Petrol,Manual,24.7,796,47.3,5,260000,1
6849,Maruti Swift,Maruti,Swift,3,35000,Dealer,Petrol,Manual,22.0,1197,81.8,5,575000,0
6850,Toyota Camry,Toyota,Camry,1,72000,Dealer,Petrol,Manual,13.4,2362,164.7,5,345000,0
6851,Hyundai i20,Hyundai,i20,4,28056,Dealer,Petrol,Manual,18.6,1197,81.83,5,576000,0
6852,Hyundai Verna,Hyundai,Verna,9,96888,Dealer,Diesel,Automatic,22.32,1582,126.3,5,550000,0
6853,Maruti Baleno,Maruti,Baleno,5,43000,Dealer,Petrol,Manual,21.01,1197,81.8,5,650000,0
6854,Toyota Fortuner,Toyota,Fortuner,9,149000,Individual,Diesel,Manual,12.55,2982,168.5,7,1800000,2
6855,Maruti Swift Dzire,Maruti,Swift Dzire,11,100000,Individual,Diesel,Manual,19.3,1248,73.9,5,200000,0
